author,date,introduce,location,price,review,star
Simon, /2015-09-01,创客和创造是时下热门的话题，如何利用电子技术实现创意想法非常关键。 本书摒弃了枯燥的知识系统，而是从结果出发，按照成品的功用分成7大门类，分别讲述36个具体的制作项目。 7大门类包括光与色彩、安保、声响和音乐、Internet、时钟、创新、居家，36个制作项目包含LED立方体、RFID门锁、天气数据反馈、二进制时钟、温度和光照记录仪、盖革计数器等。 每个制作项目相对独立，可以根据个人喜好进行选择，分别制作。项目中列清了难度、成本、部件、扩展板布局、组装步骤、测试方法、软件编程几个方面，让你无需掌握过多的电子知识背景，只需跟着书中的图片和文字展示，就可以轻松制作出酷炫的制作项目。 《爱上Arduino》译者、被誉为 机器人爸爸 的创业达人、CCTV央视创业英雄汇节目报道过的奥松机器人创始人于欣龙倾情推荐。,人民邮电出版社,¥56.60,84条评论,width: 100%;

杨志伟, /2015-12-01,国内第1本原创的Robotium图书 紧跟移动平台开发、测试的热点技术 全面讲解了用Robotium建立测试工程、测试项目搭建、自动化测试脚本编写、测试框架完善、Robotium自动化测试用例、测试代码批量运行、持续集成、Crash处理、跨应用解决方案、代码覆盖率、代码覆盖率展现、常见错误及解决方法等实战技术和技巧，帮助读者尽快学懂用Robotium进行移动测试。,人民邮电出版社,¥47.00,122条评论,width: 100%;

杨峻, /2015-08-01,从Android系统介绍到综合实例的实战，全程剖析了Android系统安全的核心知识：如Android系统的内存安全机制，Binder通信安全机制，Android虚拟机，，DEX文件详解，编写安全的应用程序，应用安全策略，文件加密，电话系统的安全机制，短信系统的安全机制，网络防火墙系统，文件加密系统等。,人民邮电出版社,¥75.80,36条评论,width: 80%;

Joseph, /2017-01-01,主要内容■ 介绍*的Android 5.1/6的API、工具、实用程序以及*实践■ 新增了Android 6.0 授权模型■ 在应用中集成材质设计的卓越技术■ 新增一章介绍如何使用样式以及重用通用UI组件■ 扩展介绍应用设计、架构和后向兼容■ 用一整章篇幅介绍如何使用SQLite数据库持久保存应用数据■ 修订后的测试题和练习题测试你对知识的掌握程度,清华大学出版社,¥84.30,66条评论,width: 90%;

张亚飞, /2011-10-01,C语言学习路线图，为读者朋友提供了从入门到实际项目开发所需要的各方面必备知识，提供了较为完善的学习整体解决方案，搭起了从学校走向社会的桥梁。各个品种既有前后关联，也可以独立使用。从而避免了像以前那样，学完一本书之后，仍然无所适从，既不会做项目也不知道接下来该学什么，以至于半途而废的困惑。,清华大学出版社,¥60.00,406条评论,width: 90%;

李宁, /2015-11-01,"Android开发技术类金牌图书，很多读者爱称为""Android神书""，本书前2版版权均输出到台湾。本书完整的实战环境搭建、Step by Step的步骤讲解，轻松锋利的语言风格，真正的思路清晰有血有肉，众多Android类图书当中真正值得推荐的好书。随书附赠技术测试APP金牌账号",水利水电出版社,¥69.50,243条评论,width: 90%;

候志刚, /2015-02-01,,,¥75.80,41条评论,width: 100%;

John, /2016-03-01,本书入门的门槛较低，即使你之前不懂Arduino的任何知识，你也能通过本书正式步入Arduino的世界。1.本书配有详细的图文教程，轻松教会读者DIY自己的Arduino电子小制作2.本书详细介绍了Arduino制作中之前还有相关的电子学知识介绍，让读者能够真正明白运作原理。 3.本书的亮点在于 实用 。包含多种Arduino应用实例。4.本书篇幅适中，可读性强。 本书入门的门槛较低，即使你之前不懂Arduino的任何知识，你也能通过本书正式步入Arduino的世界。,人民邮电出版社,¥66.20,61条评论,width: 100%;

薛伟, /2015-07-01,一本书读懂 Android 外设开发 实录520分钟、91个外设开发高清学习视频。 11个大型综合案例，与实际外设开发项目可无缝对接。 从内核分析到接口实现，完整再现一个个经典外设项目的开发全程。 教授精髓，精讲精炼。赠送源码，拿来就用。 超值赠送： 赠送15个 Android 应用开发综合案例 赠送38个 Android 应用开发学习视频,清华大学出版社,¥74.00,29条评论,width: 100%;

魏巍, /2016-01-01,你是否也像我一样，从小就是玩电动玩具长大的呢？你想投入开发手机应用程序的行列， 把自己的作品上架，让全世界的人可以下载，甚至可以因此获利赚进人生的**桶金吗？ 是什么原因让你对于自己的游戏梦望而生怯呢？你担心自己徒有想法，而没有具备和计算机 相关的技术背景吗？没错，之前开发iOS程序要学习Objective-C语言，开发Android 程序则是要学习Java。这些都不是简单的事情，等熟悉了这些语言，要跨进游戏设计领 域更是对于程序人员的一大挑战。 所幸，现在情况已经改变：借由CORONA SDK的帮助，一般人也可以快速地开发跨平台的游戏与应用程序。只要你想，你也可以在短期内成为一个手机游戏开发人员，做出各种好玩的游戏。,化学工业出版社,¥75.70,68条评论,width: 90%;

黄伟, /2015-04-01,企业专业实训是在真实的企业工作环境中， 以项目组的工作方式实现完整的项目开发过程， 是实现高素质软件人才培养的重要实践教学环节， 是集中训练学生的科学研究能力、 工程实践能力和创新能力的必要一环， 是对学生综合运用多学科的理论、 方法、 工具和技术解决实际问题的真实检验， 对全面提高教育教学质量具有重要意义。 本系列教材包括《C语言项目开发实践》《数据库项目开发实践》《Java项目开发实践》《Web前端项目开发实践》《Java EE项目开发实践》《.Net项目开发实践》《Android项目开发实践》《嵌入式ARM体系结构编程项目开发实践》， 共8本。校企双方教师、 技术专家联合组成了教材编写委员会， 他们深入生产实际、 把握主流技术、 遵循教学规律， 摆脱了传统教材“理论知识+实训案例”的简单模式， 将实训内容项目化、 专业化和职,中南大学出版社有限责任公司,¥28.90,13条评论,width: 0%;

诺兰, /2016-05-01,本书向读者展示了如何防御黑客对Android应用的攻击技术，书中讲述了他在数以百计的应用程序中亲自验证的安全技术示例，详细演示了黑客对应用程序攻击的过程，并给出了更安全的解决方案，这包括身份验证、网络、数据库、服务器攻击、数据库、硬件等。同时也给出了每一个技术实现的程序，真实地展示了应用中存在的安全问题，并给出具体的解决方案。通过本书可以学到: □确保应用安全的核心做法； □保护代码、算法和商业秘密不被逆向工程；□使用SSL安全地传输信息防止中间人攻击；□在SQLite数据库中安全地存储数据；□防止攻击Web服务器和服务；□确保APK安全地运行在不同的设备和Android版本上。,人民邮电出版社,¥47.00,76条评论,width: 100%;

何孟翰, /2014-05-01,本书台湾计算机书天龙榜**名 全面！ 使用iOS+ Xcode + Objective-C2.0进行开发 专业！ 精辟的技巧分享，直达开发捷径 帮助读者快速进入移动开发实战角色 图解！ 完整、清晰的系统架构、流程图及程序 运行图，拓展读者的开发思路,人民邮电出版社,¥95.00,16条评论,width: 40%;

朱先忠, /2016-08-01,,电子工业出版社,¥75.80,36条评论,width: 100%;

谢星星, /2015-12-01,一线犀利美女程序员、架构师、产品经理阿蜜果精致分享！ 案例重现微信、**、百度、腾讯、**、当当、美图秀秀等十几家**企业的优秀网页及APP的原型设计出炉过程！ 原型、扯皮和吐槽，产品经理必备三宝，一个都不能少 附51CTO免费视频学习卡，畅学超值视频课！,水利水电出版社,¥69.50,56条评论,width: 100%;

邓文渊, /2014-01-01,"""涵盖主流的Android版本 适合手机和平板电脑开发 讲解深入浅出""",人民邮电出版社,¥43.20,89条评论,width: 100%;

张伦, /2017-09-25,本书的编写就是在充分考虑物联网技术教学的实际情况基础上，以物联网技术应用开发实践为主，结合相关理论，全面系统地介绍当下物联网主流移动终端 Android的物联网应用开发，便于读者对物联网技术有更直观的认识和体会。,中国财富出版社,¥28.80,16条评论,width: 0%;

Kevin, /2017-01-01,这是 AppleYosemite101 : OS X Support Essentials 10 10培训以及 Apple Certified Support Professional （ACSP）10 10认证的官方课程－也是为需要技术支持、故障诊断或优化 OS X Yosemite系统的人士所提供的*入门教材。本书全面覆盖了Yosemite系统的知识要点，是 Apple 专业培训系列教材的一部分－是市场上*的 Apple 认证教材。本书为技术支持人员、技术服务专家以及 Mac 爱好者所设计，带您深入了解Yosemite操作系统。从安装和配置Yosemite，到管理网络以及对系统进行管理，读者都会得到逐步深入的指导。您将学习到去设置用户帐户、配置系统偏好设置、管理安全设置及权限、使用诊断和修复工具、对周边外设进行故障诊断等操作－您所学习的一切内容，都可作为对业界标准ACSP认证的准备工作。,电子工业出版社,¥140.60,71条评论,width: 70%;

李昇暾, /2013-07-01,涵盖Android开发的核心技术：窗口设计组件、应用组件，Activity、Service、Broadcast Receiver及Content Provider等 讲解了较为常用的硬件控制，如多点控制、语音、绘图、相机、GPS定位和各种传感器，以及Android 4.0新增的功能和应用范例 用云计算案例讲解了整个开发过程，包括云平台Hadoop的架构、Map/Reduce核心技术及分布式文件系统等,人民邮电出版社,¥75.80,82条评论,width: 90%;

卢海东, /2016-03-01,基于Android 6系统通过大量实例全面讲解了Android开发中的核心知识点：Android UI、常见控件和自定义控件、碎片、四大组件（Activity、Service、Broadcast和ContentProvider）、二维绘制、Canvas和Paint、多媒体开发等；还讲解了Android开发的高级技术：Camera、地图、GPS、传感器、录音、WiFi设备等，OpenGL ES的应用，着色和3D图形的绘制和纹理贴图，Android NDK和Android网络编程，Android进程间通信机制Binder原理等，通过一个完整项目的开发，帮助读者把所学的知识串起来，达到学以致用的目的，并教会读者如何打包App和上架等。,人民邮电出版社,¥56.60,66条评论,width: 100%;
